id,text,word_count,language,source,source_type,collection_date,sdg_labels,primary_sdg,sdg_targets,confidence,annotation_notes,synthetic_sdg
c2a764df,"In the villages surrounding Patiala, once-lush meadows and grasslands have been transformed into barren, dusty expanses. Overgrazing by livestock and the conversion of these natural habitats into cropland have decimated the region's biodiversity. Villagers report a sharp decline in small mammals, birds, and insect populations. The loss of native vegetation has also increased the risk of soil erosion and desertification. Urgent action is needed to protect and restore these vital ecosystems before they disappear entirely.",75,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk focuses on the loss of natural habitats and biodiversity, which is a key concern under SDG 15 on sustainable land management.",15
000c7d5e,"According to a recent government report, the forest cover in Punjab's Hoshiarpur district has declined by 7% over the past decade. Rapid urbanization and the expansion of agricultural land into forested areas are the primary drivers of this change. Villagers lament the loss of medicinal plants and the disappearance of wildlife like the Asiatic lion and the Indian leopard. Funds allocated for afforestation and habitat restoration have been underutilized, hampering efforts to reverse this worrying trend. Urgent action is needed to protect Punjab's remaining natural ecosystems.",86,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses deforestation and loss of biodiversity, which are key components of SDG 15 on sustainable management of terrestrial ecosystems.",15
5744710b,"In the villages around Jalandhar, farmers are exploring alternative farming practices to address the issue of soil degradation. Some have started using organic fertilizers and implementing no-till cultivation techniques to improve soil health and reduce erosion. However, the transition away from conventional chemical-intensive agriculture is slow, as many are hesitant to risk lower yields. Government incentives and extension services are needed to support these sustainable practices and help farmers rebuild the fertility of their land.",75,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses efforts to adopt sustainable farming practices to address soil degradation, which is a key aspect of SDG 15.",15
312621a9,"A recent study by the Punjab Remote Sensing Centre has found that the state's forest cover has declined by nearly 3% over the past 5 years. Rapid urbanization and the conversion of forested land to agricultural use are the main drivers of this change. Villagers in Gurdaspur district report that many bird and small mammal species have disappeared from the area, and they are concerned about the impact on local biodiversity. Urgent action is needed to protect and restore Punjab's remaining natural ecosystems.",83,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk focuses on deforestation and biodiversity loss, which are key issues under SDG 15.",15
50ee310f,"Farmers in Muktsar district have noticed a worrying trend - their once-fertile fields are becoming increasingly saline and waterlogged. Excessive use of groundwater for irrigation, coupled with improper drainage, has led to a rise in the water table and the accumulation of salts in the soil. Many are struggling to maintain yields, and some have been forced to abandon their land altogether. Urgent action is needed to promote sustainable irrigation practices and improve soil management to address this growing crisis.",80,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the issues of soil salinization and waterlogging, which are major threats to land degradation and sustainable land management under SDG 15.",15
46a5a03b,"In the villages surrounding Ropar, the once-lush Sutlej River has become a source of concern. Villagers report that the river's water quality has deteriorated due to industrial pollution and the dumping of solid waste. This has had a devastating impact on the river's aquatic life and the surrounding ecosystems. Farmers who rely on the river for irrigation are worried about the long-term effects on their crops and soil health. Urgent action is needed to clean up the Sutlej and enforce environmental regulations to protect this vital waterway.",87,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses how pollution is impacting a critical water body and the surrounding terrestrial ecosystem, which is relevant to the sustainable management of land and water resources under SDG 15.",15
42ae0d99,"In the Malwa region of Punjab, farmers are experimenting with the integration of trees and shrubs into their crop fields. This agroforestry approach has been shown to improve soil fertility, increase biodiversity, and provide additional income from fruits, timber, and fodder. However, the upfront investment and longer payback period have made many farmers hesitant to adopt these practices. Government incentives and extension support are needed to encourage more farmers to diversify their land use and move away from the dominant monoculture cultivation.",82,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,This chunk discusses agroforestry as a sustainable land use practice that can help achieve the goals of SDG 15.,15
8da84231,"A recent government report has revealed that over 60% of Punjab's agricultural land is affected by some form of degradation, including salinity, waterlogging, and erosion. Farmers in Moga district have noticed a sharp decline in their crop yields, attributing it to the depletion of soil health due to the excessive use of chemical fertilizers and pesticides. Some are experimenting with organic farming techniques, but the transition is slow due to the perceived risk of lower yields. Urgent policy interventions are needed to promote sustainable land management practices and restore the fertility of Punjab's soils.",94,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk focuses on the widespread issue of soil degradation in Punjab, a key concern under SDG 15.",15
459dcba5,"In the villages surrounding Fatehgarh Sahib, the annual stubble burning season has arrived, blanketing the area in thick smoke. Farmers set fire to their paddy fields to quickly clear the leftover crop residue before the wheat sowing season, despite government bans on the practice. The burning releases harmful pollutants into the air, reducing visibility and negatively impacting the health of villagers. It also depletes the soil of essential nutrients, contributing to further land degradation. Urgent solutions are needed to provide affordable alternatives and promote sustainable crop residue management.",88,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk focuses on the issue of stubble burning, which has significant impacts on air quality, soil health, and sustainable land management - all of which are relevant to SDG 15.",15
ca6c1925,"Villagers in the Kandi region of Punjab have noticed a concerning trend - the once-abundant forest cover in their area has been steadily declining. Rapid urbanization and the conversion of forested land to agricultural use have been the main drivers of this change. Locals report a sharp decline in various wildlife species, including the Asiatic black bear and the Indian leopard. Efforts to restore these critical habitats through government afforestation programs have been hampered by poor implementation and lack of community engagement. Urgent action is needed to protect Punjab's remaining natural ecosystems.",92,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses deforestation and biodiversity loss, which are key issues under SDG 15 on sustainable management of terrestrial ecosystems.",15
222e608c,"In the villages around Barnala, farmers have been experimenting with innovative techniques to revive their degraded soils. Some have started using organic matter like compost and vermicompost to improve soil fertility and water-holding capacity. Others are exploring the cultivation of native crop varieties that are more resilient to pests and require fewer chemical inputs. However, the transition away from intensive monoculture farming is slow, as many are hesitant to risk lower yields. Government incentives and extension support are needed to encourage more farmers to adopt sustainable land management practices.",89,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses efforts to improve soil health and sustainability, which aligns with the goals of SDG 15.",15
96bc634a,"Deforestation has been a major issue in our district, with large tracts of land being cleared for agriculture and infrastructure development. As a result, we have seen a significant decline in the population of native plant and animal species. The government's afforestation schemes have had limited impact, as many saplings do not survive the harsh conditions. Sustainable land-use practices and effective conservation efforts are urgently needed to protect our fragile ecosystem.",71,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses deforestation and loss of biodiversity, which are key issues under SDG 15 (Life on Land).",15
bdad80dc,"The once-fertile soils of our village are now plagued by salinization and waterlogging, making it increasingly difficult for us to grow our traditional crops of wheat and paddy. The excessive use of chemical fertilizers and poor drainage have degraded the land, and we are seeing a worrying decline in soil health and productivity. Urgent action is needed to address these issues and restore the land to its former fertility.",69,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses soil degradation and salinization, which are major challenges for sustainable land management under SDG 15.",15
4437ead2,"The annual practice of stubble burning in our region has had a devastating impact on the local environment. The thick plumes of smoke not only pollute the air, but also deplete the soil of essential nutrients, leading to a decline in crop yields. The government has introduced incentives for alternative crop residue management, but many farmers still resort to this harmful practice due to a lack of awareness and infrastructure. We need comprehensive solutions to address this issue and promote sustainable agriculture.",82,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the impacts of stubble burning on soil and air quality, which are closely linked to SDG 15 and the sustainable management of land and natural resources.",15
e8a86527,"Our district has experienced a worrying trend of land-use change, with vast tracts of farmland and pastures being converted into residential and industrial areas. This has led to a significant loss of biodiversity, as many native plant and animal species are unable to adapt to the new environments. The government's land-use planning policies have failed to adequately address these issues, and we urge policymakers to prioritize the protection of our natural habitats and promote sustainable development.",76,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the impacts of land-use change on biodiversity, which is a key focus area under SDG 15 (Life on Land).",15
0a1d9ee5,"The once-lush forests of our region have been steadily shrinking due to unsustainable logging practices and encroachment for agricultural and urban expansion. This has had a devastating impact on the local wildlife, with many endangered species struggling to survive. The government's conservation efforts, such as creating protected areas, have had only limited success. We need a comprehensive approach to forest management that balances the needs of the local community with the imperative to protect our natural heritage.",77,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the loss of forest cover and its impact on biodiversity, which are central concerns under SDG 15.",15
0e0d524e,"The Sutlej and Beas rivers, which have historically been the lifeblood of our region, are now facing serious threats from pollution and unsustainable water extraction. The increasing demand for irrigation, coupled with the lack of effective wastewater management, has led to the degradation of these vital water sources. This, in turn, has had a negative impact on the local ecosystem, with many aquatic species struggling to survive. We urgently need to address these issues and implement sustainable water management practices to protect our natural resources.",85,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the impact of water pollution and unsustainable water use on the local ecosystem, which are closely related to SDG 15 and the sustainable management of land and natural resources.",15
0f1a568b,"The agricultural fields in our district have been transformed into a virtual desert, with the once-lush vegetation replaced by barren, dusty landscapes. This is a direct result of the overuse of chemical fertilizers and pesticides, which have degraded the soil and depleted its natural fertility. The government's soil health schemes have had limited impact, as many farmers lack the resources and knowledge to implement sustainable farming practices. We need urgent intervention to restore the health of our lands and protect our vital food production systems.",85,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the issue of land degradation and desertification, which are major challenges under SDG 15 (Life on Land).",15
4218aa17,"The once-thriving biodiversity in our agricultural zones has been severely compromised by the widespread use of pesticides and the decline of natural habitats. Many native plant and insect species have disappeared, and we are seeing a worrying decline in the population of pollinators like bees and butterflies. This has had a direct impact on our crop yields, as we rely heavily on these natural ecosystems for pollination. The government must take immediate action to promote biodiversity-friendly farming practices and restore the ecological balance in our region.",86,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the loss of biodiversity in agricultural areas, which is a key focus area under SDG 15 (Life on Land).",15
2dabb7ef,"The paddy fields in our village have been plagued by a persistent issue of waterlogging, with large swaths of land becoming unusable for cultivation. This is a result of poor drainage infrastructure and the overuse of irrigation, which has led to a rise in the water table and the salinization of the soil. The government's attempts to address this problem have been limited, and we urgently need comprehensive solutions to restore the productivity of our lands and ensure food security for our community.",83,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the issue of waterlogging and soil salinization, which are closely linked to sustainable land management under SDG 15.",15
e44308a1,"The forests in our district have long been a source of livelihood and sustenance for the local community, but their degradation has threatened our way of life. Illegal logging and encroachment for agricultural expansion have decimated the tree cover, leading to a decline in the availability of non-timber forest products, such as medicinal plants and fodder for our livestock. The government's reforestation efforts have had limited success, and we urge policymakers to prioritize the protection and sustainable management of our natural resources.",82,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the degradation of forests and its impact on the local community's livelihoods, which are key concerns under SDG 15 (Life on Land).",15
19c5ccff,"The once-fertile lands of our village have become increasingly saline and unproductive, posing a serious threat to our food security. This is a result of the overuse of groundwater for irrigation, which has led to the accumulation of salts in the soil. The government's efforts to address this issue, such as promoting alternative cropping patterns and improving drainage systems, have had limited success. We urgently need comprehensive solutions to restore the health of our lands and ensure the long-term sustainability of our agricultural practices.",84,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the issue of soil salinization, which is a major challenge for sustainable land management under SDG 15.",15
78d60a6a,"The vast tracts of farmland in our district have been transformed into a mosaic of small, fragmented plots, as land is divided among successive generations. This has led to a decline in the overall productivity of the land, as smaller plots are less amenable to mechanized farming and crop rotation. The government's efforts to promote land consolidation and sustainable farming practices have had limited impact, and we urge policymakers to develop comprehensive solutions to address this issue and ensure the long-term viability of our agricultural system.",86,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the challenges of land fragmentation and its impact on the sustainability of agricultural practices, which are closely linked to SDG 15 (Life on Land).",15
2fd4f7b9,"The once-lush grasslands in our district have been steadily disappearing, as they are converted into farmland or urban settlements. This has had a devastating impact on the local biodiversity, with many species of birds, insects, and small mammals struggling to survive. The government's efforts to protect these natural habitats have been limited, and we urge policymakers to prioritize the conservation of our remaining grasslands and promote sustainable land-use practices that balance the needs of the local community with the imperative to protect our natural heritage.",85,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the loss of natural habitats, such as grasslands, and its impact on biodiversity, which are key concerns under SDG 15 (Life on Land).",15
696c1e9f,"The government's recent initiatives to promote alternative methods of crop residue management, such as in-situ decomposition and the use of biomass-based fuels, have had limited success in our region. Many farmers continue to resort to the age-old practice of stubble burning, which not only pollutes the air but also depletes the soil of essential nutrients. We need a comprehensive approach that combines incentives, awareness campaigns, and infrastructure development to address this issue and promote sustainable agriculture practices in our district.",80,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the issue of stubble burning and its impact on soil and air quality, which are closely related to sustainable land management under SDG 15.",15
0826547c,"The Bist Doab region of Punjab, known for its fertile alluvial soils, is facing a serious threat of land degradation due to the overuse of chemical fertilizers and pesticides. The excessive application of these inputs has led to a decline in soil organic matter and a loss of beneficial microbial activity, making the land less productive and more susceptible to erosion. The government's soil health improvement schemes have had limited impact, and we urgently need a shift towards more sustainable farming practices that prioritize soil conservation and restore the natural fertility of our lands.",94,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the issue of soil degradation due to unsustainable agricultural practices, which is a key focus area under SDG 15 (Life on Land).",15
1bc7b3ca,"The forests in our district have long been a source of livelihood and cultural identity for the local indigenous communities. However, the encroachment of commercial logging and the expansion of agricultural land have threatened the very existence of these vital ecosystems. The government's efforts to protect the forests, such as creating eco-tourism initiatives and promoting community-based management, have had limited success. We urgently need to prioritize the rights and traditional knowledge of indigenous communities in the management and conservation of our forest resources.",83,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the impact of deforestation on indigenous communities and their traditional livelihoods, which are closely linked to the sustainable management of land and natural resources under SDG 15.",15
3c5e6493,"The once-abundant wildlife in our district's forests and grasslands has been steadily declining due to a combination of habitat loss, poaching, and the unsustainable use of natural resources. The government's efforts to establish protected areas and strengthen enforcement have had limited impact, as the local communities continue to face economic pressures that drive them to exploit these natural resources. We need a more holistic approach that integrates wildlife conservation with sustainable livelihood development to ensure the long-term protection of our biodiversity.",81,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the decline of biodiversity due to habitat loss and unsustainable resource use, which are key concerns under SDG 15 (Life on Land).",15
e4f32580,"The Sutlej River, which has historically been the lifeblood of our region, is now facing a serious threat of desertification due to the overexploitation of its water resources for irrigation and industrial use. The reduced flow of the river has led to the degradation of the surrounding wetlands and the loss of valuable ecosystems, which are home to a diverse array of plant and animal species. The government's efforts to regulate water use and promote water conservation have had limited success, and we urgently need comprehensive solutions to restore the health of our vital water resources.",96,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the issue of desertification due to unsustainable water use, which is a major challenge under SDG 15 (Life on Land).",15
da833c2a,"The wheat and paddy fields that once dominated the landscape of our district have been gradually replaced by commercial plantations and urban development. This shift in land-use patterns has not only reduced the diversity of crops and agricultural practices but has also led to a decline in the population of native fauna, such as birds and small mammals. The government's efforts to promote sustainable farming and urban planning have had limited impact, and we urge policymakers to prioritize the protection of our agricultural heritage and the biodiversity that it supports.",90,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the impact of land-use change on agricultural diversity and biodiversity, which are key concerns under SDG 15 (Life on Land).",15
0587e6fc,"The forests in our district have long been a source of livelihood and cultural identity for the local indigenous communities. However, the encroachment of commercial logging and the expansion of agricultural land have threatened the very existence of these vital ecosystems. The government's efforts to protect the forests, such as creating eco-tourism initiatives and promoting community-based management, have had limited success. We urgently need to prioritize the rights and traditional knowledge of indigenous communities in the management and conservation of our forest resources.",83,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses the impact of deforestation on indigenous communities and their traditional livelihoods, which are closely linked to the sustainable management of land and natural resources under SDG 15.",15
3310d647,"In Bathinda district, farmers are struggling with salinization of farmland. Years of over-irrigation and improper drainage have caused the water table to rise, bringing mineral salts to the surface. Crop yields have plummeted, and once-fertile fields are now barren. The government's soil health cards program aims to test soil and recommend remedies, but progress is slow. Farmers need urgent support to reclaim their land and transition to sustainable cropping patterns.",70,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text describes soil degradation, salinization, and loss of land productivity, which are key issues under SDG 15 on protecting life on land.",15
4952ce7c,"Kharkhoda forest range in Sirsa district has seen a steep decline in tree cover over the past decade. Illegal logging, encroachment for agriculture, and lack of effective conservation efforts have led to the loss of over 20% of the forest area. This has disrupted the habitat of several wildlife species, including the highly endangered vulture. Local NGOs are urging the state government to strengthen patrolling, engage the community in afforestation, and declare the region an eco-sensitive zone to protect the remaining biodiversity.",82,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses deforestation, habitat loss, and biodiversity decline, which are core issues under SDG 15 on life on land.",15
a3058c72,"Farmers in Ludhiana are worried about the long-term impact of stubble burning on soil health. The practice of burning crop residues to clear fields quickly has led to a sharp decline in organic matter and nutrient content. Soil tests show increasing salinity and falling yields, even with heavy chemical fertilizer use. The government's 'no-burn' policy and subsidies for equipment to manage crop waste have had limited success so far. Urgent action is needed to promote sustainable alternatives and restore soil fertility.",81,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the negative effects of stubble burning on soil quality and land degradation, which are central to SDG 15.",15
85dfcadc,"In Barnala, waterlogging has emerged as a major challenge, with large tracts of agricultural land rendered unproductive. Excessive irrigation, coupled with poor drainage infrastructure, has caused the water table to rise, leading to salinization and loss of fertile topsoil. Farmers are unable to cultivate traditional crops and have had to shift to less water-intensive alternatives like maize. The state government's plan to improve canal networks and install drainage pumps has seen slow progress, leaving many families in distress.",78,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the issues of waterlogging, soil salinization, and the resulting loss of agricultural productivity, which are directly related to SDG 15 on protecting life on land.",15
2358f803,"In the Bist Doab region, the iconic Sutlej River has seen a drastic reduction in its flow over the years. Excessive groundwater extraction for irrigation, coupled with erratic rainfall patterns, has led to the drying up of many tributaries. This has had a cascading effect on the region's biodiversity, with the disappearance of several fish species and the decline of migratory bird populations. Urgent measures are needed to regulate water usage, promote groundwater recharge, and restore the ecological balance of this vital river system.",84,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text describes the impact of water scarcity and unsustainable water use on the local ecosystem and biodiversity, which are key aspects of SDG 15 on life on land.",15
c446100d,"Wheat and paddy cultivation have come to dominate the agricultural landscape of Doaba, leaving little space for natural vegetation and biodiversity. The expansion of monoculture crop systems, coupled with intensive use of pesticides and fertilizers, has led to a sharp decline in the population of pollinators, birds, and other wildlife. Local NGOs are working with farmers to promote organic farming, intercropping, and the restoration of native plant species to revive the region's ecological balance.",74,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the negative impacts of industrialized agriculture on biodiversity, which is a central focus of SDG 15 on protecting life on land.",15
12f06615,"In Malwa region, the overexploitation of groundwater for irrigation has led to a rapid depletion of aquifers. Many villages now struggle to access clean drinking water, and the falling water table has caused the land to subside in some areas, increasing the risk of desertification. The state government's efforts to promote water-efficient crops, drip irrigation, and artificial recharge of groundwater have had limited success so far. Urgent action is needed to regulate groundwater usage and ensure the long-term sustainability of agriculture in the region.",84,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the issues of groundwater depletion, land degradation, and desertification, which are all closely linked to SDG 15 on protecting life on land.",15
e3702702,"Farmers in Fatehgarh Sahib district are reporting a worrying trend of declining soil fertility. Years of intensive chemical-based farming, with little attention paid to replenishing organic matter, have left the soil depleted of vital nutrients. Crop yields have stagnated, and many farmers are forced to use increasingly higher doses of fertilizers to maintain production levels. The state government's 'soil health card' scheme aims to provide customized recommendations, but implementation has been slow. Urgent support is needed to help farmers transition to sustainable practices that restore soil health.",87,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the issue of soil degradation and declining soil fertility, which are crucial aspects of SDG 15 on protecting life on land.",15
ffe101a5,"In the Kandi region of Hoshiarpur, a once-lush forested area, the landscape has become increasingly barren and prone to erosion. Deforestation, driven by the expansion of agricultural land and illegal logging, has stripped the hills of their natural vegetation cover. This has led to a sharp increase in soil erosion, landslides, and the drying up of local water sources. The state forest department's efforts to promote afforestation and conservation have faced resistance from local communities who rely on the forests for their livelihoods.",83,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the issues of deforestation, soil erosion, and loss of natural habitats, all of which are central to SDG 15 on protecting life on land.",15
9a5419d6,"Farmers in Sangrur district are struggling to cope with the growing menace of wild boar and nilgai that ravage their crops. As the natural habitats of these animals have shrunk due to urbanization and agricultural expansion, they have increasingly encroached upon farmlands, causing significant economic losses to farmers. The state government's compensation schemes and culling programs have provided limited relief, and more comprehensive wildlife management strategies are needed to balance the needs of agriculture and biodiversity conservation.",77,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the conflict between agricultural expansion and the conservation of wildlife, which is a key issue under SDG 15 on protecting life on land.",15
279984bf,"In the Kandi region of Gurdaspur, the once-lush forests have given way to a patchwork of degraded land and scrubby vegetation. Illegal mining, uncontrolled grazing, and the harvesting of firewood have taken a heavy toll on the natural environment. This has led to a decline in the population of several endemic plant and animal species, including the highly endangered Himalayan brown bear. Local communities and environmental groups are advocating for stricter regulations, better enforcement, and the creation of protected wildlife corridors to restore the ecological balance of the region.",89,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the issues of deforestation, habitat degradation, and the decline of biodiversity, all of which are central to SDG 15 on protecting life on land.",15
4b164515,"In Moga district, the conversion of grasslands and wetlands into agricultural land has led to a significant loss of biodiversity. Several species of migratory birds, including the Siberian crane, have stopped visiting the region due to the destruction of their traditional roosting and feeding grounds. Farmers, who once coexisted with these natural ecosystems, now struggle to maintain productivity as the delicate balance of the land has been disrupted. The state government's efforts to designate wetlands as protected areas have faced resistance from local communities who rely on these resources for their livelihoods.",92,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the impact of land-use change on biodiversity, particularly the loss of natural habitats like grasslands and wetlands, which is a key focus of SDG 15.",15
17183426,"Farmers in Nabha tehsil of Patiala district are concerned about the growing threat of desertification. Overgrazing, deforestation, and the diversion of land for non-agricultural uses have led to the depletion of vegetation cover and the degradation of the soil. This has resulted in the loss of productive farmland, increased soil erosion, and the encroachment of sand dunes. The state government's afforestation programs and efforts to promote sustainable land management practices have had limited success so far, leaving many families at risk of losing their livelihoods.",85,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the issue of desertification, which is a key challenge under SDG 15 on protecting life on land.",15
5efef9ac,"In the Kandi region of Hoshiarpur, farmers are increasingly facing the challenge of crop damage due to wild animal intrusions. As the natural habitats of species like wild boar and nilgai have shrunk, these animals have begun to encroach upon agricultural fields, causing significant losses to farmers. The state government's compensation schemes and culling programs have provided limited relief, and more comprehensive wildlife management strategies are needed to find a balance between agricultural production and biodiversity conservation.",77,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the conflict between agricultural expansion and wildlife conservation, which is a key issue under SDG 15 on protecting life on land.",15
9749820d,"Farmers in the Bist Doab region of Jalandhar are facing a new challenge: the rapid spread of invasive plant species that are outcompeting traditional crops and threatening local biodiversity. Plants like Congress grass and Parthenium have proliferated, choking out native vegetation and reducing the availability of fodder for livestock. The state agriculture department's efforts to educate farmers and promote the use of indigenous seed varieties have had limited success so far. Urgent action is needed to control the spread of these invasive species and restore the ecological balance of the region.",91,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the issue of invasive species, which can have a significant impact on local biodiversity and ecosystems, a key aspect of SDG 15.",15
5fccced8,"In the Kandi region of Ropar, farmers are grappling with the challenge of soil erosion and landslides. Deforestation, uncontrolled grazing, and the conversion of sloping lands into agricultural fields have led to the degradation of the natural landscape. This has resulted in the loss of fertile topsoil, the siltation of local water bodies, and the increased risk of flooding and landslides during the monsoon season. The state government's efforts to promote soil and water conservation measures have faced resistance from communities who rely on the land for their livelihoods.",89,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the issues of soil erosion, land degradation, and the impact on local ecosystems, all of which are closely linked to SDG 15 on protecting life on land.",15
12947c64,"Farmers in Muktsar district are concerned about the long-term impact of stubble burning on soil health and biodiversity. The practice of burning crop residues to clear fields quickly has led to a sharp decline in organic matter and the loss of beneficial microorganisms in the soil. This has resulted in reduced soil fertility, lower yields, and the proliferation of invasive weed species that outcompete traditional crops. The government's subsidies for equipment to manage crop waste have had limited success, and more comprehensive strategies are needed to promote sustainable alternatives and restore the ecological balance of the region.",97,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the negative impacts of stubble burning on soil health, biodiversity, and land productivity, which are all central to SDG 15 on protecting life on land.",15
0329e8ed,"In the Kandi region of Pathankot, the fragmentation of forest habitats due to the expansion of human settlements and infrastructure has led to the isolation and decline of several wildlife species. The iconic Himalayan brown bear, once a common sight in the region, is now rarely spotted, and other species like the barking deer and the Asiatic jackal are also facing increasing threats. Local communities and conservation groups are urging the state government to designate more protected areas, strengthen enforcement against poaching, and promote wildlife corridors to ensure the long-term survival of these species.",94,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the issue of habitat fragmentation and its impact on biodiversity, which is a key focus of SDG 15 on protecting life on land.",15
373c3a9e,"Farmers in Kapurthala district are reporting a worrying trend of declining groundwater levels and the drying up of local water bodies. Excessive extraction of groundwater for irrigation, combined with erratic rainfall patterns, has led to the depletion of aquifers and the loss of natural wetlands and ponds. This has had a cascading effect on the region's biodiversity, with the disappearance of several species of fish, amphibians, and migratory birds. The state government's efforts to promote water-efficient irrigation practices and artificial groundwater recharge have had limited success so far, leaving many farmers and ecosystems at risk.",95,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text focuses on the issue of water scarcity and its impact on local ecosystems and biodiversity, which are central to SDG 15 on protecting life on land.",15
88018754,"In the Kandi region of Nawanshahr, the once-lush forests have given way to a patchwork of degraded land and scrubby vegetation. Illegal logging, encroachment for agriculture, and the lack of effective conservation efforts have led to a sharp decline in the forest cover. This has disrupted the habitat of several endangered species, including the Himalayan black bear and the Indian leopard. Local communities and environmental groups are urging the state government to strengthen law enforcement, promote community-based forest management, and declare the region an eco-sensitive zone to protect the remaining biodiversity.",91,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"The text discusses the issue of deforestation and its impact on biodiversity, which are key aspects of SDG 15 on protecting life on land.",15
b4611f3f,"Wheat and paddy farming in Ludhiana has taken a toll on the region's soil health. Excessive use of chemical fertilizers and pesticides has led to degradation, with many fields now affected by salinization and waterlogging. Local farmers report dwindling earthworm populations and reduced crop yields despite high inputs. 'The land doesn't have the same fertility as before. We must find ways to restore the natural balance,' says Balwinder Singh, a farmer in Raikot block.",74,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses soil degradation and loss of soil health in an agricultural region, which aligns with SDG 15 on protecting land resources.",15
8f8fe099,"Forests in the Shivalik hills of Hoshiarpur district are under threat from encroachment and illegal logging. Once home to diverse wildlife like the Asiatic black bear and Himalayan griffon vulture, the forest cover has shrunk by 20% in the past decade. 'Timber mafia and land grabbers are destroying our natural heritage. The government must act to protect these critical ecosystems,' says Raj Rani, a local environmental activist.",67,en,synthetic_sdg15,synthetic,2026-05-13,[15],15,,high,"This chunk discusses deforestation and loss of biodiversity in a forested region, which is directly relevant to SDG 15 on protecting land-based ecosystems.",15
